x,y,feature_name,description,data_type,num_unique_values,percent_missing,examples,dataset_id
16.86585,14.457129,35,The feature represents the molecular weight of the chemical compound.,float64,705,0%,"[3.379, 6.912, 3.897, 3.76, 3.65]",45077
15.247171,15.164062,36,The feature represents the molecular descriptors of the chemical structure.,float64,624,0%,"[4.148, 3.103, 1.961, 1.825, 1.878]",45077
16.715763,14.02636,38,The feature represents the molecular weight of a chemical compound.,float64,862,0%,"[8.992, 8.521, 9.233, 11.612, 8.636]",45077
15.25398,17.359682,2,Indicates the presence or absence of a specific chemical substructure<br>in a molecule.,uint8,11,0%,"[0, 0, 0, 0, 1]",45077
18.827135,16.322264,4,Represents the number of atoms of the fourth element in<br>a chemical compound.,uint8,16,0%,"[0, 0, 10, 1, 8]",45077
19.277468,17.684261,5,Indicates the number of atoms of type 5 in a<br>molecule.,uint8,13,0%,"[0, 2, 0, 0, 0]",45077
17.903326,16.141075,6,The feature represents the number of atoms of a specific<br>type in a molecule.,uint8,15,0%,"[2, 6, 6, 0, 2]",45077
18.225594,17.799856,8,Indicates the number of atoms in a molecule that are<br>connected to exactly 8 other atoms.,uint8,15,0%,"[0, 3, 3, 3, 0]",45077
18.116697,17.098913,9,Indicates the number of atoms of a specific type in<br>a molecule.,uint8,12,0%,"[1, 0, 4, 1, 3]",45077
18.089302,17.094296,10,Indicates the number of atoms of a specific element present<br>in a molecule.,uint8,21,0%,"[0, 2, 0, 0, 0]",45077
17.89623,16.00993,15,The feature represents the number of atoms of a specific<br>element in a molecule.,uint8,24,0%,"[4, 10, 2, 4, 0]",45077
15.222261,17.390402,31,Indicates the presence or absence of a certain chemical structure<br>in a molecule.,uint8,8,0%,"[0, 0, 0, 0, 0]",45077
14.871621,15.959946,32,The feature represents the presence or absence of a specific<br>molecular descriptor in a chemical compound.,uint8,11,0%,"[0, 0, 0, 0, 0]",45077
17.903473,16.142473,33,The feature represents the number of atoms of a specific<br>type in a molecule.,uint8,16,0%,"[0, 4, 4, 2, 3]",45077
14.48641,16.272043,37,Indicates the presence or absence of a specific molecular descriptor<br>in a chemical compound.,uint8,8,0%,"[1, 1, 0, 0, 0]",45077
27.505919,-2.9517694,40,Indicates whether the chemical is ready biodegradable or not.,uint8,17,0%,"[0, 1, 0, 0, 0]",45077
17.903326,16.141075,39,The feature represents the number of atoms of a specific<br>type in a molecule.,category,5,0%,"['0', '0', '0', '0', '2']",45077
27.09542,-3.3744857,20,Indicates whether the molecule is ready biodegradable or not.,category,4,0%,"['0', '1', '0', '0', '0']",45077
27.095966,-3.3747716,28,Indicates whether the molecule is ready biodegradable or not.,category,2,0%,"['0', '0', '0', '0', '0']",45077
15.585024,16.92238,23,The feature represents the presence or absence of a specific<br>chemical substructure in a molecule.,category,2,0%,"['0', '0', '0', '0', '0']",45077
15.585024,16.92238,3,The feature represents the presence or absence of a specific<br>chemical substructure in a molecule.,category,4,0%,"['0', '0', '0', '0', '0']",45077
26.971935,-3.190158,22,Indicates whether the molecule is ready biodegradable or not.,category,13,0%,"['0', '0', '0', '1', '0']",45077
27.0944,-3.3765018,34,Indicates whether the molecule is ready biodegradable or not.,category,8,0%,"['0', '0', '0', '0', '0']",45077
27.50599,-2.9530146,19,Indicates whether the chemical is ready biodegradable or not.,category,4,0%,"['1', '0', '0', '0', '0']",45077
26.972218,-3.1902194,25,Indicates whether the molecule is ready biodegradable or not.,category,4,0%,"['0', '0', '1', '0', '0']",45077
26.976917,-3.1917238,24,Indicates whether the molecule is ready biodegradable or not.,category,2,0%,"['0', '1', '0', '0', '0']",45077
-1.345361,52.292374,focal_depth,Depth of the earthquake's focus in kilometers.,float64,312,0%,"[8.0, 14.0, 48.0, 23.0, 56.0]",772
8.478637,-40.040497,Origine_Ethnique,Indicates the ethnic origin of the model.,category,8,8%,"['Caucasien', 'Maghreb Moyen Orient', 'Caucasien', 'Maghreb Moyen Orient', 'Caucasien']",42172
38.352097,13.156577,Taille,Height of the model in centimeters.,uint8,58,0%,"[120, 170, 176, 160, 132]",42172
18.64188,-23.08568,pain_biscottes_cereales,"Frequency of consuming pain, biscuits, and cereals.",category,5,0%,"['Plusieurs fois par semaine', 'Occasionnellement', 'Une fois par jour', 'Une fois par jour', 'Une fois par jour']",42172
17.065788,-23.047434,riz_pates_semoule_pommes_de_terre,"Frequency of consumption of rice, pasta, semolina, and potatoes by<br>the individual.",category,5,0%,"['Plusieurs fois par jour', 'Plusieurs fois par jour', 'Plusieurs fois par semaine', 'Plusieurs fois par semaine', 'Une fois par jour']",42172
16.54616,-22.182446,legumes_secs,Frequency of consuming legumes in a person's diet.,category,5,0%,"['Jamais', 'Occasionnellement', 'Occasionnellement', 'Plusieurs fois par semaine', 'Occasionnellement']",42172
16.636099,-22.35059,legumes,Frequency of consumption of legumes by the individual.,category,5,0%,"['Une fois par jour', 'Une fois par jour', 'Une fois par jour', 'Jamais', 'Plusieurs fois par jour']",42172
18.200407,-22.811337,fruits,Frequency of consumption of fruits.,category,5,0%,"['Plusieurs fois par jour', 'Plusieurs fois par semaine', 'Une fois par jour', 'Plusieurs fois par jour', 'Une fois par jour']",42172
17.970442,-22.470175,produits_laitiers,Frequency of consumption of dairy products.,category,5,0%,"['Plusieurs fois par semaine', 'Une fois par jour', 'Une fois par jour', 'Une fois par jour', 'Une fois par jour']",42172
17.702396,-22.412363,viande_ou_oeufs,Frequency of consumption of meat or eggs.,category,5,0%,"['Plusieurs fois par semaine', 'Une fois par jour', 'Jamais', 'Une fois par jour', 'Plusieurs fois par jour']",42172
3.711908,-15.147419,poisson,Frequency of using a specific model of a product.,category,5,0%,"['Occasionnellement', 'Occasionnellement', 'Plusieurs fois par semaine', 'Occasionnellement', 'Plusieurs fois par semaine']",42172
17.859346,-22.955347,plats_prets_a_consommer,Frequency of consuming ready-to-eat meals.,category,5,0%,"['Occasionnellement', 'Occasionnellement', 'Une fois par jour', 'Occasionnellement', 'Occasionnellement']",42172
18.030676,-23.967077,produits_sucres,The frequency of consumption of sugary products by the individual.,category,5,0%,"['Occasionnellement', 'Plusieurs fois par semaine', 'Plusieurs fois par jour', 'Une fois par jour', 'Occasionnellement']",42172
18.729715,-22.59349,biscuits_aperitif,Frequency of consumption of aperitif biscuits.,category,5,0%,"['Une fois par jour', 'Plusieurs fois par semaine', 'Occasionnellement', 'Occasionnellement', 'Occasionnellement']",42172
18.217432,-25.416735,complements_alimentaires,Indicates the frequency of consumption of dietary supplements by the<br>individual.,category,5,0%,"['Jamais', 'Jamais', 'Jamais', 'Jamais', 'Jamais']",42172
17.771702,-24.525654,boissons_sucrees,Indicates the frequency of consumption of sugary drinks by the<br>individual.,category,5,0%,"['Occasionnellement', 'Occasionnellement', 'Plusieurs fois par jour', 'Une fois par jour', 'Jamais']",42172
16.684874,-25.512882,boissons_alcoolisees,Indicates the frequency of consuming alcoholic beverages.,category,5,0%,"['Occasionnellement', 'Jamais', 'Jamais', 'Jamais', 'Jamais']",42172
-0.4873078,-24.538284,Total_Mortality,"Total mortality rate per 100,000 population.",float64,483,0%,"[156.21, 158.11, 171.5, 144.75, 163.16]",717
-0.3178216,-24.563616,Respiratory_Mortality,"Respiratory mortality rate per 100,000 population.",float64,365,0%,"[6.54, 7.22, 7.68, 8.32, 8.31]",717
-0.25194997,-24.56415,Cardiovascular_Mortality,"Cardiovascular mortality rate per 100,000 population.",float64,478,0%,"[88.2, 105.45, 94.34, 95.13, 79.61]",717
14.389726,-11.385916,Relative_Humidity,Relative humidity of a location in percentage.,float64,478,0%,"[49.41, 55.24, 75.34, 67.31, 69.86]",717
18.132345,-11.115273,Carbon_Monoxide,Carbon monoxide levels in the air in parts per million.,float64,409,0%,"[19.96, 4.27, 8.3, 4.61, 19.4]",717
18.083559,-9.9132,Nitrogen_Dioxide,Nitrogen dioxide concentration in the air in parts per billion.,float64,430,0%,"[5.82, 9.76, 9.49, 10.72, 11.12]",717
18.250483,11.282604,Hydrocarbons,The amount of hydrocarbons present in a given sample.,float64,479,0%,"[66.6, 38.63, 44.78, 51.05, 48.33]",717
18.051207,-8.699312,Ozone,Mean of the ozone concentration in the air.,float64,432,0%,"[10.29, 17.37, 4.21, 10.95, 10.55]",717
29.22926,-19.031166,heart_rate,Represents the heart rate of an individual in beats per<br>minute.,uint8,77,0%,"[169, 153, 150, 140, 131]",741
15.32399,-36.412212,sleep_state,Sleep state of an individual.,category,4,0%,"['1', '3', '4', '1', '2']",741
-11.696391,63.649822,V73,Represents the 73rd force or torque measurement after failure detection.,float64,34,0%,"[-104.0, 10.0, -1.0, -4.0, -18.0]",1516
-10.739152,64.48546,V75,Represents the force in the x-direction measured after failure detection.,float64,59,0%,"[-1241.0, 53.0, -76.0, 57.0, 50.0]",1516
-10.075418,64.88734,V76,Force in the x-direction measured after failure detection.,float64,58,0%,"[110.0, -8.0, -111.0, 311.0, -3.0]",1516
-11.590581,63.965374,V77,Represents the torque measured after failure detection.,float64,50,0%,"[-128.0, 471.0, -9.0, 53.0, 94.0]",1516
-10.739493,64.485634,V79,Represents the force in the x-direction measured after failure detection.,float64,36,0%,"[-2.0, -8.0, -1.0, -1.0, -1.0]",1516
-10.301221,63.849876,V80,The feature represents the force in the x-direction measured after<br>failure detection.,float64,41,0%,"[1.0, 3.0, 0.0, 0.0, 2.0]",1516
-11.49794,63.135323,V81,Represents the 81st feature in a set of 90 features<br>that describe the evolution of force and torque in the<br>observation window after failure detection.,float64,56,0%,"[66.0, 65.0, -768.0, -553.0, 58.0]",1516
-10.0756645,64.88743,V82,Force in the x-direction measured after failure detection.,float64,53,0%,"[-13.0, -4.0, 196.0, -6.0, 108.0]",1516
-10.009998,64.78241,V83,Force in the x-axis direction measured after failure detection.,float64,49,0%,"[-4.0, -31.0, -67.0, 466.0, -58.0]",1516
-11.0210285,60.741287,V84,Represents the evolution of force Fx in the observation window.,float64,29,0%,"[-15.0, -1.0, 0.0, 2.0, -14.0]",1516
-10.301227,63.84979,V85,The feature represents the force in the x-direction measured after<br>failure detection.,float64,34,0%,"[-2.0, -2.0, 14.0, 0.0, -1.0]",1516
-10.075281,64.887245,V86,Force in the x-direction measured after failure detection.,float64,40,0%,"[12.0, -10.0, 2.0, 83.0, 1.0]",1516
-10.739054,64.48545,V87,Represents the force in the x-direction measured after failure detection.,float64,54,0%,"[-394.0, 59.0, 11.0, 64.0, -420.0]",1516
-10.304373,63.850204,V88,The feature represents the force in the x-direction measured after<br>failure detection.,float64,56,0%,"[58.0, -8.0, 394.0, -42.0, -6.0]",1516
-26.323132,17.117096,V89,Represents the 89th feature of the dataset.,float64,50,0%,"[-2.0, -11.0, 2.0, -646.0, 0.0]",1516
-11.021007,60.74034,V90,Represents the evolution of force Fx in the observation window.,float64,29,0%,"[-1.0, 4.0, 0.0, -3.0, 6.0]",1516
21.066378,47.748016,Aattr,The normalized spectral values of the top-left pixel in a<br>3x3 neighbourhood.,float64,51,0%,"[-1.646348, -0.470385, -0.176394, 1.146564, -1.940339]",182
21.628641,47.72181,Battr,Normalized spectral values of the top-left pixel in a 3x3<br>neighbourhood.,float64,84,0%,"[1.19766, 0.848043, 1.022851, -1.205952, 0.716937]",182
21.628641,47.72181,Cattr,Normalized spectral values of the top-left pixel in a 3x3<br>neighbourhood.,float64,76,0%,"[-1.519325, 0.883663, 0.703439, 0.763513, 1.123962]",182
18.375477,46.38661,Dattr,The feature represents the normalized spectral values of the pixels<br>in a 3x3 neighbourhood in a satellite image.,float64,102,0%,"[2.244049, -1.036778, -1.089695, -1.248444, 0.127386]",182
20.803505,48.458534,Eattr,Normalized pixel values of the top-left pixel in a 3x3<br>neighbourhood.,float64,51,0%,"[1.389975, -0.37978, -0.158561, 1.537455, 0.505098]",182
18.375477,46.38661,Fattr,The feature represents the normalized spectral values of the pixels<br>in a 3x3 neighbourhood in a satellite image.,float64,82,0%,"[-2.020559, -0.185416, -1.365151, -0.534967, -0.578661]",182
21.058146,47.67378,A1attr,The normalized spectral value of the top-left pixel in a<br>3x3 neighbourhood.,float64,76,0%,"[0.353416, 1.493592, 0.533444, -1.506872, 1.133537]",182
18.478502,46.20509,B2attr,The feature represents the spectral value of the top-middle pixel<br>in a 3x3 neighbourhood in a satellite image.,float64,103,0%,"[1.610422, -1.662914, 0.712894, 0.924077, -0.448612]",182
22.631018,47.63324,C3attr,Normalized spectral values of the central pixel in a 3x3<br>neighbourhood.,float64,50,0%,"[0.377685, 1.491221, 1.416986, -0.438908, 1.120043]",182
20.350224,46.70298,D4attr,Normalized spectral values of the top-right pixel in a 3x3<br>neighbourhood in a satellite image.,float64,81,0%,"[-0.345245, 1.316883, 1.273143, 0.354598, -1.30753]",182
20.8081,49.29292,E5attr,Normalized pixel value of the 5th pixel in the 3x3<br>neighbourhood.,float64,78,0%,"[-1.493892, 2.052504, -1.433784, 0.609902, 0.369468]",182
19.984507,46.42163,F6attr,Normalized spectral band 6 pixel value of a 3x3 neighbourhood<br>in a satellite image.,float64,104,0%,"[0.717124, 0.506388, 0.032233, -0.863395, 0.822492]",182
21.504019,47.378517,A7attr,Normalized spectral value for the top-right pixel in a 3x3<br>neighbourhood.,float64,51,0%,"[0.125735, 0.493309, 1.449002, 1.375487, -0.168324]",182
22.578548,46.889748,B8attr,Normalized spectral band 8 pixel value of the central pixel<br>in a 3x3 neighbourhood.,float64,83,0%,"[0.679357, 0.635593, 0.854412, 0.548065, -1.158726]",182
22.631018,47.63324,C9attr,Normalized spectral values of the central pixel in a 3x3<br>neighbourhood.,float64,78,0%,"[0.701274, 2.021178, -1.758549, -1.398575, -1.158593]",182
19.31487,47.26953,D10attr,Normalized pixel value of the 10th pixel in the 3x3<br>neighbourhood of a satellite image.,float64,101,0%,"[-0.826374, 0.388501, 0.705425, 0.230039, 0.230039]",182
20.111952,45.870903,E11attr,Normalized spectral values of the 11th pixel in a 3x3<br>neighbourhood in the red band of a Landsat MSS satellite<br>image.,float64,50,0%,"[1.769463, 0.365966, -1.185267, 0.956912, -0.446584]",182
22.176296,46.56675,F12attr,Normalized spectral band 1 pixel value of the 3x3 neighborhood.,float64,80,0%,"[-0.57503, -1.14259, -0.269421, 1.258626, 0.8657]",182
21.520784,46.61546,A13attr,Normalized spectral band 3 pixel value of the top-right pixel<br>in a 3x3 neighborhood.,float64,77,0%,"[-0.42768, -0.42768, 1.426646, 0.94811, 1.247195]",182
21.582731,46.542942,B14attr,Normalized spectral band 1 pixel value of the top-right pixel<br>in a 3x3 neighborhood.,float64,104,0%,"[-0.819691, -0.557024, 0.598708, 0.230975, 0.230975]",182
22.39078,48.588196,C15attr,Normalized spectral values for the 15th pixel in a 3x3<br>neighbourhood.,float64,50,0%,"[0.086237, 0.977819, 0.977819, 1.126416, -0.136658]",182
22.490452,48.410233,D16attr,Normalized spectral values of the 16th pixel in a 3x3<br>neighbourhood.,float64,80,0%,"[1.01113, -0.693089, -1.086371, -0.168714, -0.343506]",182
21.702118,47.799713,E17attr,Normalized spectral values for the top-left pixel in a 3x3<br>neighbourhood.,float64,78,0%,"[0.839849, 0.361655, -0.116539, 0.899623, -1.969539]",182
21.719044,46.652378,F18attr,Normalized spectral band 3 pixel value of the top-middle pixel<br>in a 3x3 neighborhood.,float64,104,0%,"[-0.968422, -0.811113, -0.811113, -0.811113, -1.230603]",182
19.524836,45.516506,A19attr,The 19th spectral band of the central pixel in a<br>3x3 neighbourhood in a satellite image.,float64,51,0%,"[1.092566, -0.085593, -0.085593, 0.724391, -1.484656]",182
23.115067,46.75836,B20attr,Normalized spectral band response for the central pixel in a<br>3x3 neighborhood.,float64,82,0%,"[0.860711, -0.45492, -2.384513, -2.25295, 0.860711]",182
22.768389,47.472607,C21attr,Normalized spectral values of the central pixel in a 3x3<br>neighborhood.,float64,75,0%,"[-1.878991, -1.457622, -0.133319, -1.939186, 0.649224]",182
20.026876,45.906982,D22attr,The normalized spectral value of the top-middle pixel in a<br>3x3 neighbourhood in the 22nd band of a Landsat MSS<br>satellite image.,float64,102,0%,"[-1.298522, -0.771965, -1.035244, 0.807707, 0.439117]",182
18.257915,46.71221,E23attr,The feature represents the normalized pixel value of the 23rd<br>pixel in the 3x3 neighbourhood of a satellite image.,float64,50,0%,"[0.152375, -2.071053, -0.662882, 0.671174, 1.11586]",182
20.281174,48.974884,F24attr,The normalized pixel value of the 24th pixel in the<br>3x3 neighbourhood.,float64,81,0%,"[-2.019749, 0.343779, 0.475086, -1.319444, 1.000315]",182
21.704994,49.113003,A25attr,The average of the 25th pixel's spectral values in a<br>3x3 neighbourhood.,float64,77,0%,"[1.549787, 0.053167, -1.0244, 0.59195, -1.443454]",182
23.220133,48.645203,B26attr,Normalized spectral band 2 pixel values for the 26th pixel<br>in a 3x3 neighbourhood.,float64,103,0%,"[-0.505051, 0.387634, 0.020058, 0.597678, 0.020058]",182
22.172325,48.724648,C27attr,Normalized spectral values of the 27th pixel in a 3x3<br>neighbourhood.,float64,50,0%,"[-2.068975, -0.352763, -1.024324, 0.841124, -1.17356]",182
19.08587,47.382942,E29attr,Normalized pixel value of the 29th pixel in the 3x3<br>neighborhood of a satellite image.,float64,77,0%,"[-1.373187, 0.962773, 1.561738, 1.142463, 1.082566]",182
16.888107,46.273827,F30attr,The feature represents the 30th attribute of the Landsat Satellite<br>dataset.,float64,104,0%,"[2.387634, -0.813747, -1.443527, -0.761265, 0.603258]",182
-26.875072,1.5038041,ID,Unique identifier for each observation.,int64,86,0%,"[27, 207, 41, 132, 103]",466
-8.273258,17.07173,target,Indicates the target value.,category,3,0%,"['PS', 'PS', 'PS', 'PS', 'PS']",466
-5.7696867,41.80778,gain_ratio_1,Gain ratio of the first eye-tracking data.,float64,200,17%,"[0.829, 0.813, 0.887, 0.761, 0.904]",466
-29.394598,26.147518,gain_ratio_2,Ratio of the information gain of a split to the<br>intrinsic value of the split.,float64,194,20%,"[0.922, 0.679, 0.971, 0.71, 0.927]",466
-5.2179203,43.030636,gain_ratio_3,Ratio of the gain of the eye-tracking data in schizophrenic<br>patients.,float64,191,20%,"[0.808, 1.16, 0.732, 0.831, 0.72]",466
-5.6783347,41.947075,gain_ratio_4,Gain ratio of the fourth eye-tracking data.,float64,203,19%,"[0.825, 0.732, 0.472, 0.745, 0.88]",466
-5.084633,41.726334,gain_ratio_5,The gain ratio of the 5th eye-tracking data point.,float64,197,20%,"[0.853, 0.78, 0.98, 1.01, 0.947]",466
-5.2664146,42.952568,gain_ratio_6,Gain ratio of the 6th eye-tracking data in a schizophrenic<br>patient.,float64,195,24%,"[0.894, 0.687, 0.732, 0.755, 0.886]",466
-5.72906,42.010532,gain_ratio_7,Gain ratio of the 7th eye-tracking data.,float64,191,24%,"[0.928, 0.715, 0.595, 0.879, 0.862]",466
-5.308539,41.93164,gain_ratio_8,The gain ratio of the 8th eye-tracking data.,float64,188,24%,"[0.707, 0.905, 0.878, 0.832, 0.815]",466
-5.6897855,41.959564,gain_ratio_9,Gain ratio of the 9th eye-tracking data.,float64,188,26%,"[0.931, 0.817, 0.744, 0.616, 0.905]",466
-4.9614654,38.31215,gain_ratio_10,Ratio of the distance between the first and last fixation<br>points to the distance between the first and tenth fixation<br>points.,float64,196,26%,"[0.716, 1.03, 0.631, 0.927, 0.919]",466
-5.7251887,41.91114,gain_ratio_11,Gain ratio of the 11th eye-tracking data.,float64,199,25%,"[0.745, 0.865, 0.729, 0.722, 0.597]",466
-20.461857,35.07765,vote,Binary representation of the original target feature.,category,2,0%,"['1', '1', '1', '1', '1']",848
-4.0015545,-24.35813,tax_rate,Tax rate of a particular area in the United States.,float64,38,0%,"[28.07, 15.49, 80.7, 15.55, 36.18]",848
-25.87541,-40.10088,budget,Budget allocated for the movie in USD.,float64,38,0%,"[13162830.0, 8785345.0, 30314067.0, 20281917.0, 7543792.0]",848
-22.570312,-48.68451,budget_change,Change in budget from the previous year.,float64,32,0%,"[0.0, 3.4, 3.3, 8.3, 3.5]",848
-22.515865,-48.71852,tax_rate_change,Change in tax rate.,float64,31,0%,"[17.5, 3.5, 2.5, 4.5, 4.5]",848
26.563,39.808033,short.line.density.5,Measure of the number of lines of length 5 with<br>low contrast that go through a region.,float64,4,0%,"[0.0, 0.0, 0.0, 0.111111, 0.111111]",40984
26.100046,40.568573,short.line.density.2,Measure of the contrast of horizontally adjacent pixels in the<br>region.,float64,3,0%,"[0.0, 0.0, 0.0, 0.0, 0.0]",40984
26.099977,40.568874,vedge.mean,Measure of the contrast of horizontally adjacent pixels in the<br>region.,float64,234,0%,"[1.72222, 0.444444, 0.888889, 1.16667, 2.05556]",40984
26.099977,40.568336,vegde.sd,Measure of the contrast of horizontally adjacent pixels in the<br>region.,float64,1082,0%,"[0.0777777, 5.67026, 3.03132, 1.20646, 0.403687]",40984
25.665092,40.783245,hedge.mean,Measure the contrast of vertically adjacent pixels.,float64,262,0%,"[1.38889, 0.944444, 2.38889, 1.77778, 1.94444]",40984
25.819534,40.710293,hedge.sd,Measure of the contrast of vertically adjacent pixels.,float64,1180,0%,"[4.04444, 1.10889, 2.93636, 1.65664, 4.65556]",40984
29.169373,40.53037,intensity.mean,Measure of the average intensity of the region.,float64,1271,0%,"[28.2593, 113.407, 2.81481, 112.963, 58.0]",40984
29.576706,38.33271,rawred.mean,Measure of the average over the region of the R<br>value.,float64,681,0%,"[40.3333, 21.2222, 56.4444, 114.0, 17.0]",40984
29.584763,38.299965,rawblue.mean,The average over the region of the B value.,float64,781,0%,"[76.5556, 62.8889, 24.0, 87.4444, 5.66667]",40984
29.58362,38.311085,rawgreen.mean,Measure of the average over the region of the G<br>value.,float64,691,0%,"[0.0, 34.5556, 37.3333, 55.4444, 43.4444]",40984
25.488785,45.600857,exred.mean,Measure of the excess red in a 3x3 region of<br>an image.,float64,430,0%,"[-7.11111, -21.5556, -7.22222, -31.1111, -8.55556]",40984
28.315117,41.196735,exblue.mean,Measure of the excess blue in the region.,float64,636,0%,"[36.0, 46.1111, 17.5556, 32.6667, 0.222222]",40984
25.42333,45.41856,exgreen.mean,Measure of the excess green in a 3x3 region of<br>an image.,float64,377,0%,"[-6.88889, -5.22222, -24.0, -11.0, 8.22222]",40984
18.635748,48.48567,value.mean,3-d nonlinear transformation of RGB.,float64,785,0%,"[59.2222, 32.2222, 9.55556, 69.7778, 68.7778]",40984
28.780375,40.68828,saturation.mean,Measure of the intensity of colors in the region.,float64,1899,0%,"[0.911155, 0.183242, 0.779497, 0.404792, 0.648677]",40984
28.476774,40.62082,hue.mean,Measures the hue of the region.,float64,1922,0%,"[-2.12325, -1.57896, -2.24448, 2.11262, -2.33354]",40984
-4.1130657,49.578,seismic,Indicates the result of shift seismic hazard assessment in the<br>mine working obtained by the seismic method.,category,2,0%,"['a', 'b', 'a', 'a', 'b']",45562
-4.112767,49.57725,seismoacoustic,Indicates the result of shift seismic hazard assessment in the<br>mine working obtained by the seismic method.,category,3,0%,"['a', 'a', 'a', 'a', 'b']",45562
-4.530114,49.06951,shift,"Type of shift in the coal mine (W - coal-getting,<br>N - preparation shift).",category,2,0%,"['N', 'N', 'N', 'W', 'N']",45562
-2.7512002,50.758945,genergy,Total seismic energy recorded within the previous shift by the<br>most active geophone (GMax) out of geophones monitoring the longwall.,float64,2212,0%,"[67040.0, 21190.0, 20890.0, 10970.0, 53590.0]",45562
-5.367112,53.137802,gpuls,Number of pulses recorded within previous shift by GMax.,float64,1128,0%,"[331.0, 455.0, 586.0, 350.0, 188.0]",45562
-5.1961546,53.174557,gdenergy,Deviation of energy recorded within previous shift by GMax from<br>average energy recorded during eight previous shifts.,float64,334,0%,"[54.0, 152.0, -57.0, 29.0, 43.0]",45562
-5.310698,53.184494,gdpuls,Deviation of a number of pulses recorded within previous shift<br>by GMax from average number of pulses recorded during eight<br>previous shifts.,float64,292,0%,"[-46.0, 7.0, -44.0, -72.0, -21.0]",45562
-3.7493238,49.891476,ghazard,Seismic hazard assessment in the mine working obtained by the<br>seismoacoustic method based on registration coming form GMax only.,category,3,0%,"['a', 'a', 'b', 'b', 'b']",45562
-3.1589592,51.825317,nbumps,Number of seismic bumps registered within previous shift.,uint8,10,0%,"[3, 0, 0, 1, 2]",45562
-2.5355928,52.16532,nbumps2,"Number of seismic bumps (in energy range [10^2,10^3)) registered within<br>previous shift.",uint8,7,0%,"[0, 0, 0, 1, 0]",45562
-2.5699701,52.13945,nbumps3,"Number of seismic bumps (in energy range [10^3,10^4)) registered within<br>previous shift.",uint8,7,0%,"[0, 0, 1, 1, 0]",45562
-2.6092062,52.13247,nbumps4,"Number of seismic bumps (in energy range [10^4,10^5)) registered within<br>previous shift.",uint8,4,0%,"[0, 0, 0, 0, 0]",45562
-3.2179883,51.8346,nbumps5,Number of seismic bumps registered within the last shift.,uint8,2,0%,"[0, 0, 0, 0, 0]",45562
-2.6630492,52.11205,nbumps6,"Number of seismic bumps (in energy range [10^6,10^7)) registered within<br>previous shift.",uint8,1,0%,"[0, 0, 0, 0, 0]",45562
-2.6293113,52.222954,nbumps7,"Number of seismic bumps (in energy range [10^7,10^8)) registered within<br>previous shift.",uint8,1,0%,"[0, 0, 0, 0, 0]",45562
-2.3812678,52.5299,nbumps89,"Number of seismic bumps registered within previous shift in energy<br>range [10^8,10^10).",uint8,1,0%,"[0, 0, 0, 0, 0]",45562
-2.287969,51.460075,energy,Total energy of seismic bumps registered within previous shift.,float64,242,0%,"[0.0, 0.0, 3000.0, 4000.0, 0.0]",45562
-2.2636826,51.42411,maxenergy,Maximum energy of the seismic bumps registered within previous shift.,float64,33,0%,"[6000.0, 0.0, 3000.0, 1000.0, 0.0]",45562
-18.120752,-14.238449,Judges,The number of judges involved in a case.,category,6,0%,"['2', '5', '2', '4', '6']",826
-20.278667,26.276155,Interval,Represents the interval of the feature.,category,3,0%,"['1', '1', '2', '1', '2']",826
-29.248331,-20.952774,Sittings,Number of sittings in a day.,category,4,0%,"['1', '3', '1', '4', '3']",826
-11.822378,27.884203,Squares,The feature represents the squares of a certain value.,category,2,0%,"['2', '2', '1', '2', '2']",826
-34.996243,16.06437,Rows,Indicates the number of rows in the dataset.,category,3,0%,"['1', '2', '3', '3', '3']",826
-23.449286,43.87966,Columns,Unknown feature that has been binarized into two classes.,category,4,0%,"['4', '1', '3', '2', '3']",826
-24.96743,17.174955,Trellis,Represents the trellis feature of an unknown dataset.,category,4,0%,"['4', '2', '2', '2', '2']",826
-25.07421,39.50783,Method,Method used for computing the mean and classifying all instances<br>with a lower target value as positive ('P') and all<br>others as negative ('N').,category,2,0%,"['2', '1', '1', '2', '2']",826
4.4144535,1.8713856,motor,Motor type of a vehicle.,category,5,0%,"['A', 'D', 'C', 'D', 'A']",747
-26.870941,28.97911,pgain,The average percentage of gain in the target feature.,category,4,0%,"['3', '3', '4', '6', '6']",747
-19.365345,36.512318,vgain,Binary representation of the original data set's numeric target feature.,category,5,0%,"['2', '2', '1', '2', '2']",747
-32.551834,-37.16186,CreditScore,The credit score of a bank's customer.,int64,460,0%,"[512, 752, 626, 747, 627]",45062
-29.536077,-38.32161,Balance,Represents the amount of money in the customer's bank account.,float64,6382,0%,"[0.0, 0.0, 137409.19, 121669.23, 0.0]",45062
-32.021915,-36.682484,EstimatedSalary,Estimated salary of the bank's customers.,float64,9999,0%,"[109881.71, 178361.04, 146326.45, 58601.61, 110457.99]",45062
-32.033733,-35.92815,Geography,Country of origin of the bank's customers.,category,3,0%,"['France', 'France', 'France', 'Spain', 'France']",45062
2.2916334,-50.70785,IsActiveMember,Indicates whether the customer is an active member of the<br>bank or not.,category,2,0%,"['0', '1', '1', '1', '1']",45062
-33.508144,-35.329502,Tenure,Number of years the customer has been associated with the<br>bank.,category,11,0%,"['9', '5', '1', '10', '0']",45062
2.0303686,-50.938427,HasCrCard,Indicates whether the customer has a credit card with the<br>bank or not.,category,2,0%,"['0', '0', '1', '1', '1']",45062
